,dataset_name,model_name,mean_test_accuracy,exp_params,tot_experiment,x_type
816,Cora,GNN,0.18380000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
817,Cora,GNN,0.1748,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
818,Cora,GNN,0.1748,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
819,Cora,GNN,0.14339999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
820,Cora,GNN,0.14040000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
821,Cora,GNN,0.10400000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
822,Cora,GNN,0.1356,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
823,Cora,GNN,0.14240000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
824,Cora,GNN,0.1666,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
825,Cora,GNN,0.18719999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
826,Cora,GNN,0.15940000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
827,Cora,GNN,0.17700000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
828,Cora,GNN,0.15540000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
829,Cora,GNN,0.16860000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
830,Cora,GNN,0.1484,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
831,Cora,GNN,0.1568,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
832,Cora,GNN,0.1258,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
833,Cora,GNN,0.174,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
834,Cora,GNN,0.12140000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
835,Cora,GNN,0.1314,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
836,Cora,GNN,0.31240000000000007,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
837,Cora,GNN,0.29000000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
838,Cora,GNN,0.324,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
839,Cora,GNN,0.3016,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
840,Cora,GNN,0.1156,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
841,Cora,GNN,0.14520000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
842,Cora,GNN,0.1598,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
843,Cora,GNN,0.11019999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
844,Cora,GNN,0.162,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
845,Cora,GNN,0.2294,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
846,Cora,GNN,0.1826,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
847,Cora,GNN,0.1346,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
848,Cora,GNN,0.1802,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
849,Cora,GNN,0.1342,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
850,Cora,GNN,0.1474,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
851,Cora,GNN,0.17260000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
852,Cora,GNN,0.1386,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
853,Cora,GNN,0.1564,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
854,Cora,GNN,0.15360000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
855,Cora,GNN,0.1486,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
856,Cora,GNN,0.1388,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
857,Cora,GNN,0.16660000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
858,Cora,GNN,0.16360000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
859,Cora,GNN,0.1666,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
860,Cora,GNN,0.32839999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
861,Cora,GNN,0.2738,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
862,Cora,GNN,0.29379999999999995,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
863,Cora,GNN,0.3078,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
864,Cora,GNN,0.168,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
865,Cora,GNN,0.167,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
866,Cora,GNN,0.1508,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
867,Cora,GNN,0.13520000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
868,Cora,GNN,0.1432,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
869,Cora,GNN,0.22480000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
870,Cora,GNN,0.2242,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
871,Cora,GNN,0.22139999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
872,Cora,GNN,0.20380000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
873,Cora,GNN,0.29100000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
874,Cora,GNN,0.2622,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
875,Cora,GNN,0.2914,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
876,Cora,GNN,0.41659999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
877,Cora,GNN,0.397,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
878,Cora,GNN,0.4072,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
879,Cora,GNN,0.42779999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
880,Cora,GNN,0.39840000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
881,Cora,GNN,0.4808,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
882,Cora,GNN,0.4688,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
883,Cora,GNN,0.48200000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
884,Cora,GNN,0.43360000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
885,Cora,GNN,0.4746,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
886,Cora,GNN,0.4586,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
887,Cora,GNN,0.45100000000000007,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
888,Cora,GNN,0.0928,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
889,Cora,GNN,0.162,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
890,Cora,GNN,0.13779999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
891,Cora,GNN,0.13920000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
892,Cora,GNN,0.1616,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
893,Cora,GNN,0.1598,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
894,Cora,GNN,0.2032,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
895,Cora,GNN,0.1978,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
896,Cora,GNN,0.1834,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
897,Cora,GNN,0.27,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
898,Cora,GNN,0.261,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
899,Cora,GNN,0.2716,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
900,Cora,GNN,0.35039999999999993,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
901,Cora,GNN,0.4242,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
902,Cora,GNN,0.43479999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
903,Cora,GNN,0.417,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
904,Cora,GNN,0.4318000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
905,Cora,GNN,0.462,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
906,Cora,GNN,0.466,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
907,Cora,GNN,0.4302,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
908,Cora,GNN,0.4626,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
909,Cora,GNN,0.48519999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
910,Cora,GNN,0.4673999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
911,Cora,GNN,0.529,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
912,Cora,GNN,0.1712,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
913,Cora,GNN,0.1066,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
914,Cora,GNN,0.13319999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
915,Cora,GNN,0.16739999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
916,Cora,GNN,0.21339999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
917,Cora,GNN,0.2252,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
918,Cora,GNN,0.2048,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
919,Cora,GNN,0.2406,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
920,Cora,GNN,0.25739999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
921,Cora,GNN,0.2218,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
922,Cora,GNN,0.253,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
923,Cora,GNN,0.2364,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
924,Cora,GNN,0.337,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
925,Cora,GNN,0.4346,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
926,Cora,GNN,0.3912,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
927,Cora,GNN,0.4008,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
928,Cora,GNN,0.4699999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
929,Cora,GNN,0.4332,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
930,Cora,GNN,0.4628,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
931,Cora,GNN,0.4688,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
932,Cora,GNN,0.4976,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
933,Cora,GNN,0.5107999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
934,Cora,GNN,0.5238,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
935,Cora,GNN,0.5058,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
936,Cora,GNN,0.1622,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
937,Cora,GNN,0.1572,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
938,Cora,GNN,0.12780000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
939,Cora,GNN,0.12160000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
940,Cora,GNN,0.13240000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
941,Cora,GNN,0.1368,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
942,Cora,GNN,0.149,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
